,id,class,text,kazakh
9399,9399,19,Why is it I am charged an extra fee when I use the ATM?,Банкоматты пайдаланғанда неге маған қосымша ақы алынады? 
9400,9400,19,What's up with the extra fee I got?,Менде қосымша ақы не? 
9401,9401,19,Tell me why there is a charge on my cash withdrawl.,Неге ақшаны алуым үшін айыппұл салынады? 
9402,9402,19,Why was I charged for getting cash?,Неге маған ақша алғаны үшін айыппұл салынды? 
9403,9403,19,Why am I being charged to make cash withdrawals? I thought they were supposed to be free!,Неге маған ақшаны алу үшін айыппұл салынады? Мен олардың еркін болу керек деп ойладым! 
9404,9404,19,I should not have been charged a fee for cash withdrawal.,Ақшаны алу үшін маған алым алынбауы керек еді. 
9405,9405,19,I got charged a fee that shouldn't be there from my cash,Менден ақшамды алудың қажеті жоқ ақы алынды. 
9406,9406,19,I was charged a fee for withdrawing cash.,Ақша алып кеткенім үшін маған алым салынды. 
9407,9407,19,"I want to get some cash from the ATM using my card but I dont want to be charged any fees. Ive taken some money out before with no fees, but recently Ive been getting charged. Why?","Банкоматтан картамды пайдалана отырып ақша алуым керек, бірақ ешқандай алым алынбасын. Мен бұрын да ақшаны төлемегенмін, бірақ соңғы кездері айыппұлдар мен үшін. Неге? "
9408,9408,19,"I got this stupid fee after taking cash out, why?","Ақша алып кеткеннен кейін маған ақысыз ақы төледі, неліктен? "
9409,9409,19,"I was charged for a cash withdrawal, why?","Менден ақшаны алу үшін айыппұл салынды, неліктен? "
9410,9410,19,I got cash and was charged a fee that shouldn't be there!,Менде ақша болды және оған ешқандай ақы төленбеуі керек еді! 
9411,9411,19,Please help!  There was an extra fee when I got cash.,Көмекші! Ақша алғаннан кейін қосымша ақы төленген. 
9412,9412,19,Why have I all of a sudden been charged for my ATM withdrawal? I thought the withdrawals were free because this is the first time I've ever had this problem.,"Неге маған банкоматтан ақша алуым үшін айыппұл салынды? Мен ақшаны тегін алып тастаймын деп ойладым, өйткені бұл менің бірінші рет осындай проблемам болды. "
9413,9413,19,Can you tell me why I was charged to withdraw cash?,Неге маған ақшаны алуды талап еткенін айта аласыз ба? 
9414,9414,19,Why was I charged a fee when I withdrew money?,Ақша алып кеткенде неге алым төленді? 
9415,9415,19,How come my cash withdrawal came with an unnecessary fee?!,Неге менің ақшаны алуым қажеттi емес ақымен келтiрiлген? Мен онымен бірге болдым. 
