,class,text
9030,31,How much will I be charged for exchanging foreign currency
9031,31,Will I be charged for exchanging foreign currencies?
9032,31,Is there a few for exchanging foreign currencies?
9033,31,Please tell me what the exchange fee is.
9034,31,Please provide currency exchange rates
9035,31,What are the charges if I exchange foreign currency?
9036,31,Do I get any sort of discount on volume for a lot fo currency exchanges?
9037,31,Any extra charges for exchanging currencies?
9038,31,Are currency exchanges free?
9039,31,Will there be any extra fees if I exchange currencies?
9040,31,Does it cost anything to do currency exchanges?
9041,31,Is it free to exchange currency?
9042,31,"If someone in a different country sends me money, do I have to pay a fee?"
9043,31,how much is it to exchange currency
9044,31,Do I have to pay more for exchanges?
9045,31,Can I be charged for exchanging foreign currency?
9046,31,"Would you be able to offer me a discount, since I need to exchange currencies frequently?"
9047,31,Is it possible to have a discount for exchanging currency frequently?
9048,31,What's the fee for exchange of foreign currencies?
9049,31,"My job requires me to do a lot of exchanging currency, and I was wondering about any possible discounts or lower prices."
9050,31,I wanted to know what discounts were offered for current exchanges as it is something that occurs frequently.
9051,31,Are there any fees when exchanging to foreign currencies?
9052,31,are there any exchange fees
9053,31,Is there an extra fee to exchange currencies?
9054,31,What is the fee for a foreign currency exchange?
9055,31,Do I need to pay more for exchanging currencies?
9056,31,where do i find out about exchange fees
9057,31,What exactly is the exchange fee?
9058,31,I need to exchange some foreign currency. What's the charge for doing that?
9059,31,Is there an additional charge to exchange currencies?
9060,31,Is there an extra charge to exchange different currencies?
9061,31,Is there a discount for multiple currency exchanges?
9062,31,Can you tell me about the exchange fee?
9063,31,Can you tell me what the exchange fee is?
9064,31,What commission do you take for currency exchage?
9065,57,What is the charge for using a Top up card in the US?
9066,57,What is the fee for topping up a US card?
9067,57,What fees are charged when I top up
9068,57,Is there a charge for topping up by card?
9069,57,Which US cards have top up charges?
9070,57,Will you charge me if I top up by card?
9071,57,how much does it cost to add money to my card
9072,57,How much are the fees for adding funds using an international card?
9073,57,Does it cost money to top up?
9074,57,should i add money via bank transfer instead
9075,57,Do I have to pay extra if I use an international card to top up my account?
9076,57,What are the charges for topping up US card?
9077,57,Do you charge if I use a European bank card for top up?
9078,57,"I need to top up, but I have to use an international card.  Is there a cost for that?"
9079,57,how much does it cost to add money
9080,57,Will I be charged for topping up?
9081,57,Do you have any fees if I want to add money using an international card.
9082,57,"I am wanting to refill my card, is there a charge?"
9083,57,Is there a fee to add money to an international card?
9084,57,Does it cost to add money to my card?
9085,57,Do I get charged for a top up from a European bank?
9086,57,Are their fee's for top ups?
9087,57,Does it cost to top up my card?
9088,57,how much is the fee for topping by card
9089,57,What is the fee if I use a European bank for a top up?
9090,57,Are there any charges for using a bank card to top up
9091,57,I was wondering if you will take any fees in exchange for top ups?
9092,57,Are there any charges for European bank card for top up?
9093,57,Are there still fees for european top-ups?
9094,57,How much are you going to charge me if I top up my US card?
9095,57,Will I be charged a fee to top up using a debit or credit card?
9096,57,If I top up using a European card is there a charge?
9097,57,Will I see fees from adding money with an international card?
9098,57,Do you charge extra for topping up with a debit or credit card?
9099,57,Is there a fee for european bank cards?
9100,57,What are the top up charges for all US cards?
9101,57,When I add money to my international card do you charge a fee to do so?
9102,57,Is there a top charge for US cards?
9103,57,Are there going to be fees from adding money with an international card?
9104,57,What is the charge for topping up a card?
9105,57,Does it cost anything to top up?
9106,57,Are there any charges for topping up a US-issued card?
9107,57,What fees to you have for top ups?
9108,57,Is there a fee to top up a US card using a debit or credit card?
9109,57,Do I get charged if I top up with my European bank card?
9110,57,How much is the charge to top up via credit card?
9111,57,Are you going to charge me to top up my card?
9112,57,What do you charge to top up US cards?
9113,57,Are there top up charges for US cards?
9114,57,How much does it cost to top up a US-issued card?
9115,57,Will you charge me for topping up with a European card?
9116,57,Do you charge a fee for adding money in USD?
9117,57,Are there charges for using a bank card to top up
9118,57,Are there fees for using an international card to top up?
9119,57,I topped off my card is that something you will charge me for?
9120,57,how should i add money to my card
9121,57,is it free to add money to my card
9122,57,Will I be charged any fees if I want to add money with an international card?
9123,57,Can I top up for free using a European card?
9124,57,Is topping up free?
9125,57,Is USD free to top up with a US card?
9126,57,how much do you charge to top up US cards?
9127,57,Is it free for top ups?
9128,57,what is the fee for topping up by card?
9129,57,Is there a charge to use a Top up card in the US?
9130,57,Will I get charged fees when I add money with an international card?
9131,57,Are there any charges for topping up my card?
9132,57,Is there a top-up fee if you add money in USD?
